3/14/2024, 9:13 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.106683	113.000000	13.933690	98.951864	113.000000	0.250000	1.000000	255.750000	0.000000
0.107183	113.000000	14.048136	98.837555	113.000000	0.250000	1.000000	255.750000	0.000000
0.107683	113.000000	14.162445	98.723205	113.000000	0.250000	1.000000	255.750000	0.000000
0.108253	113.000000	14.276795	98.609028	113.000000	0.250000	1.000000	255.750000	0.000000
0.108753	113.000000	14.390972	98.494840	113.000000	0.250000	1.000000	255.750000	0.000000
0.109253	113.000000	14.505160	98.380486	113.000000	0.250000	1.000000	255.750000	0.000000
0.109753	113.000000	14.619514	98.265839	113.000000	0.250000	1.000000	255.750000	0.000000
0.110253	113.000000	14.734161	98.150434	113.000000	0.250000	1.000000	255.750000	0.000000
0.110753	113.000000	14.849566	98.034256	113.000000	0.250000	1.000000	255.750000	0.000000
0.111253	113.000000	14.965744	97.917665	113.000000	0.250000	1.000000	255.750000	0.000000
0.111753	113.000000	15.082335	97.800968	113.000000	0.250000	1.000000	255.750000	0.000000
0.112253	113.000000	15.199032	97.684425	113.000000	0.250000	1.000000	255.750000	0.000000
0.112753	113.000000	15.315575	97.568250	113.000000	0.250000	1.000000	255.750000	0.000000
0.113253	113.000000	15.431750	97.452255	113.000000	0.250000	1.000000	255.750000	0.000000
0.113754	113.000000	15.547745	97.335919	113.000000	0.250000	1.000000	255.750000	0.000000
0.114254	113.000000	15.664081	97.219172	113.000000	0.250000	1.000000	255.750000	0.000000
0.114754	113.000000	15.780828	97.102323	113.000000	0.250000	1.000000	255.750000	0.000000
0.115254	113.000000	15.897677	96.985632	113.000000	0.250000	1.000000	255.750000	0.000000
0.115754	113.000000	16.014368	96.869316	113.000000	0.250000	1.000000	255.750000	0.000000
0.116254	113.000000	16.130684	96.753188	113.000000	0.250000	1.000000	255.750000	0.000000
0.116754	113.000000	16.246812	96.636727	113.000000	0.250000	1.000000	255.750000	0.000000
0.117254	113.000000	16.363273	96.519863	113.000000	0.250000	1.000000	255.750000	0.000000
0.117754	113.000000	16.480137	96.402906	113.000000	0.250000	1.000000	255.750000	0.000000
0.118254	113.000000	16.597094	96.285755	113.000000	0.250000	1.000000	255.750000	0.000000
0.118754	113.000000	16.714245	96.168328	113.000000	0.250000	1.000000	255.750000	0.000000
0.119254	113.000000	16.831672	96.050921	113.000000	0.250000	1.000000	255.750000	0.000000
0.119754	113.000000	16.949079	95.933423	113.000000	0.250000	1.000000	255.750000	0.000000
0.120254	113.000000	17.066577	95.815738	113.000000	0.250000	1.000000	255.750000	0.000000
0.120754	113.000000	17.184262	95.698154	113.000000	0.250000	1.000000	255.750000	0.000000
0.121255	113.000000	17.301846	95.580908	113.000000	0.250000	1.000000	255.750000	0.000000
0.121755	113.000000	17.419092	95.464196	113.000000	0.250000	1.000000	255.750000	0.000000
0.122255	113.000000	17.535804	95.347811	113.000000	0.250000	1.000000	255.750000	0.000000
0.122755	113.000000	17.652189	95.231212	113.000000	0.250000	1.000000	255.750000	0.000000
0.123255	113.000000	17.768788	95.114313	113.000000	0.250000	1.000000	255.750000	0.000000
0.123755	113.000000	17.885687	94.997407	113.000000	0.250000	1.000000	255.750000	0.000000
0.124255	113.000000	18.002593	94.880740	113.000000	0.250000	1.000000	255.750000	0.000000
0.124755	113.000000	18.119260	94.764515	113.000000	0.250000	1.000000	255.750000	0.000000
0.125255	113.000000	18.235485	94.648533	113.000000	0.250000	1.000000	255.750000	0.000000
0.125755	113.000000	18.351467	94.532261	113.000000	0.250000	1.000000	255.750000	0.000000
0.126255	113.000000	18.467739	94.415620	113.000000	0.250000	1.000000	255.750000	0.000000
0.126755	113.000000	18.584380	94.298550	113.000000	0.250000	1.000000	255.750000	0.000000
0.127255	113.000000	18.701450	94.181004	113.000000	0.250000	1.000000	255.750000	0.000000
0.127755	113.000000	18.818996	94.063315	113.000000	0.250000	1.000000	255.750000	0.000000
0.128256	113.000000	18.936685	93.945400	113.000000	0.250000	1.000000	255.750000	0.000000
0.128756	113.000000	19.054600	93.827194	113.000000	0.250000	1.000000	255.750000	0.000000
0.129256	113.000000	19.172806	93.709007	113.000000	0.250000	1.000000	255.750000	0.000000
0.129756	113.000000	19.290993	93.591100	113.000000	0.250000	1.000000	255.750000	0.000000
