3/14/2024, 4:32 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.118132	113.000000	54.562369	807.419513	113.000000	0.250000	1.000000	532.205356	1.000000
0.118632	113.000000	54.947614	805.308356	113.000000	0.250000	1.000000	528.489474	1.000000
0.119132	113.000000	55.332099	803.158873	113.000000	0.250000	1.000000	524.775979	1.000000
0.119632	113.000000	55.715811	801.098467	113.000000	0.250000	1.000000	521.062206	1.000000
0.120132	113.000000	56.099112	799.111291	113.000000	0.250000	1.000000	517.351338	1.000000
0.120632	113.000000	56.482309	797.092790	113.000000	0.250000	1.000000	513.644325	1.000000
0.121132	113.000000	56.865303	795.044131	113.000000	0.250000	1.000000	509.948492	1.000000
0.121632	113.000000	57.247285	792.977717	113.000000	0.250000	1.000000	506.266987	1.000000
0.122133	113.000000	57.627594	790.951200	113.000000	0.250000	1.000000	502.591839	1.000000
0.122633	113.000000	58.006427	789.064876	113.000000	0.250000	1.000000	498.915595	1.000000
0.123133	113.000000	58.384330	787.351792	113.000000	0.250000	1.000000	495.237607	1.000000
0.123633	113.000000	58.761774	785.744150	113.000000	0.250000	1.000000	491.565363	1.000000
0.124133	113.000000	59.138800	784.110619	113.000000	0.250000	1.000000	487.904500	1.000000
0.124633	113.000000	59.514721	782.471493	113.000000	0.250000	1.000000	484.268290	1.000000
0.125133	113.000000	59.888980	780.698535	113.000000	0.250000	1.000000	480.637797	1.000000
0.125633	113.000000	60.261858	779.060456	113.000000	0.250000	1.000000	477.001753	1.000000
0.126133	113.000000	60.633972	777.642111	113.000000	0.250000	1.000000	473.359572	1.000000
0.126633	113.000000	61.005489	776.425555	113.000000	0.250000	1.000000	469.721168	1.000000
0.127133	113.000000	61.376195	775.281319	113.000000	0.250000	1.000000	466.094929	1.000000
0.127633	113.000000	61.746284	774.037226	113.000000	0.250000	1.000000	462.486080	1.000000
0.128133	113.000000	62.115927	772.577565	113.000000	0.250000	1.000000	458.898357	1.000000
0.128633	113.000000	62.484912	770.875395	113.000000	0.250000	1.000000	455.333302	1.000000
0.129133	113.000000	62.853072	768.933042	113.000000	0.250000	1.000000	451.791470	1.000000
0.129633	113.000000	63.220277	766.762668	113.000000	0.250000	1.000000	448.268828	1.000000
0.130149	113.000000	63.586434	764.447136	113.000000	0.250000	1.000000	444.688212	1.000000
0.130649	113.000000	63.951480	763.283114	113.000000	0.250000	1.000000	441.133473	1.000000
0.131149	113.000000	64.315377	761.879218	113.000000	0.250000	1.000000	437.599114	1.000000
0.131649	113.000000	64.677750	760.389823	113.000000	0.250000	1.000000	434.085733	1.000000
0.132149	113.000000	65.038666	758.793463	113.000000	0.250000	1.000000	430.592871	1.000000
0.132649	113.000000	65.398930	756.963895	113.000000	0.250000	1.000000	427.120835	1.000000
0.133149	113.000000	65.758498	754.903078	113.000000	0.250000	1.000000	423.669151	1.000000
0.133662	113.000000	66.116622	752.743876	113.000000	0.250000	1.000000	420.176273	1.000000
0.134162	113.000000	66.473056	751.552837	113.000000	0.250000	1.000000	416.709808	1.000000
0.134666	113.000000	66.827982	750.172836	113.000000	0.250000	1.000000	413.258264	1.000000
0.135166	113.000000	67.181575	748.766401	113.000000	0.250000	1.000000	409.843365	1.000000
0.135666	113.000000	67.534000	746.943968	113.000000	0.250000	1.000000	406.462247	1.000000
0.136166	113.000000	67.885411	744.727393	113.000000	0.250000	1.000000	403.109786	1.000000
0.136666	113.000000	68.235953	742.178006	113.000000	0.250000	1.000000	399.782362	1.000000
0.137166	113.000000	68.585761	739.333873	113.000000	0.250000	1.000000	396.476807	1.000000
0.137666	113.000000	68.934593	736.287711	113.000000	0.250000	1.000000	393.184537	1.000000
0.138166	113.000000	69.281902	733.274088	113.000000	0.250000	1.000000	389.892914	1.000000
0.138666	113.000000	69.627974	730.455741	113.000000	0.250000	1.000000	386.589818	1.000000
0.139166	113.000000	69.973430	727.931305	113.000000	0.250000	1.000000	383.269229	1.000000
0.139666	113.000000	70.318074	725.833780	113.000000	0.250000	1.000000	379.929216	1.000000
0.140166	113.000000	70.661754	724.220735	113.000000	0.250000	1.000000	376.692944	1.000000
0.140666	113.000000	71.004355	721.058360	113.000000	0.250000	1.000000	373.453025	1.000000
0.141166	113.000000	71.345437	718.210033	113.000000	0.250000	1.000000	370.207173	1.000000
0.141666	113.000000	71.685014	715.711466	113.000000	0.250000	1.000000	366.951718	1.000000
0.142166	113.000000	72.023481	713.557802	113.000000	0.250000	1.000000	363.679254	1.000000
0.142666	113.000000	72.360825	711.874905	113.000000	0.250000	1.000000	360.382884	1.000000
0.143167	113.000000	72.696687	710.837382	113.000000	0.250000	1.000000	357.061121	1.000000
0.143708	113.000000	73.031152	710.456058	113.000000	0.250000	1.000000	353.658541	1.000000
0.144208	113.000000	73.364309	711.639560	113.000000	0.250000	1.000000	350.324174	1.000000
0.144708	113.000000	73.696253	711.888280	113.000000	0.250000	1.000000	347.079178	1.000000
0.145208	113.000000	74.027081	710.833455	113.000000	0.250000	1.000000	343.897040	1.000000
0.145708	113.000000	74.356529	708.961126	113.000000	0.250000	1.000000	340.773142	1.000000
0.146208	113.000000	74.684395	706.381881	113.000000	0.250000	1.000000	337.697378	1.000000
0.146708	113.000000	75.010893	703.228120	113.000000	0.250000	1.000000	334.658396	1.000000
0.147208	113.000000	75.336589	699.595236	113.000000	0.250000	1.000000	331.651617	1.000000
0.147708	113.000000	75.661240	695.599791	113.000000	0.250000	1.000000	328.677573	1.000000
0.148208	113.000000	75.984296	691.324435	113.000000	0.250000	1.000000	325.729889	1.000000
0.148708	113.000000	76.306046	686.827457	113.000000	0.250000	1.000000	322.795021	1.000000
0.149208	113.000000	76.626750	682.291305	113.000000	0.250000	1.000000	319.863715	1.000000
0.149708	113.000000	76.946278	677.891803	113.000000	0.250000	1.000000	316.925868	1.000000
0.150209	113.000000	77.264538	673.812566	113.000000	0.250000	1.000000	313.972689	1.000000
