3/14/2024, 9:35 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.112837	19.836532	17.759348	2.042234	113.000000	0.250000	0.000000	255.750000	0.000000
0.113337	19.923915	17.881681	2.006988	113.000000	0.250000	0.000000	255.750000	0.000000
0.113837	20.011269	18.004281	1.971488	113.000000	0.250000	0.000000	255.750000	0.000000
0.114338	20.098627	18.127139	1.935730	113.000000	0.250000	0.000000	255.750000	0.000000
0.114838	20.185973	18.250243	1.899725	113.000000	0.250000	0.000000	255.750000	0.000000
0.115338	20.273307	18.373582	1.863832	113.000000	0.250000	0.000000	255.750000	0.000000
0.115838	20.360611	18.496779	1.828036	113.000000	0.250000	0.000000	255.750000	0.000000
0.116338	20.447919	18.619883	1.792278	113.000000	0.250000	0.000000	255.750000	0.000000
0.116838	20.535215	18.742937	1.756866	113.000000	0.250000	0.000000	255.750000	0.000000
0.117338	20.622481	18.865615	1.721740	113.000000	0.250000	0.000000	255.750000	0.000000
0.117838	20.709752	18.988011	1.686437	113.000000	0.250000	0.000000	255.750000	0.000000
0.118338	20.797010	19.110573	1.650930	113.000000	0.250000	0.000000	255.750000	0.000000
0.118838	20.884237	19.233307	1.615613	113.000000	0.250000	0.000000	255.750000	0.000000
0.119338	20.971469	19.355857	1.580401	113.000000	0.250000	0.000000	255.750000	0.000000
0.119838	21.058688	19.478287	1.544859	113.000000	0.250000	0.000000	255.750000	0.000000
0.120338	21.145877	19.601018	1.509038	113.000000	0.250000	0.000000	255.750000	0.000000
0.120838	21.233070	19.724032	1.473299	113.000000	0.250000	0.000000	255.750000	0.000000
0.121338	21.320250	19.846951	1.437942	113.000000	0.250000	0.000000	255.750000	0.000000
0.121839	21.407400	19.969458	1.402898	113.000000	0.250000	0.000000	255.750000	0.000000
0.122339	21.494553	20.091655	1.367697	113.000000	0.250000	0.000000	255.750000	0.000000
0.122839	21.581694	20.213997	1.332323	113.000000	0.250000	0.000000	255.750000	0.000000
0.123339	21.668821	20.336498	1.297111	113.000000	0.250000	0.000000	255.750000	0.000000
0.123839	21.755917	20.458806	1.262387	113.000000	0.250000	0.000000	255.750000	0.000000
0.124339	21.843017	20.580630	1.228010	113.000000	0.250000	0.000000	255.750000	0.000000
0.126539	21.930104	20.702094	1.488998	113.000000	0.250000	0.000000	255.750000	0.000000
0.127039	22.313030	20.824032	1.452907	113.000000	0.250000	0.000000	255.750000	0.000000
0.127539	22.400044	20.947137	1.415418	113.000000	0.250000	0.000000	255.750000	0.000000
0.128039	22.487025	21.071607	1.376420	113.000000	0.250000	0.000000	255.750000	0.000000
0.128539	22.574011	21.197591	1.336156	113.000000	0.250000	0.000000	255.750000	0.000000
0.129039	22.660982	21.324827	1.295206	113.000000	0.250000	0.000000	255.750000	0.000000
0.129539	22.747922	21.452717	1.253753	113.000000	0.250000	0.000000	255.750000	0.000000
0.130039	22.834866	21.581113	1.211550	113.000000	0.250000	0.000000	255.750000	0.000000
0.130539	22.921795	21.710245	1.168760	113.000000	0.250000	0.000000	255.750000	0.000000
0.131039	23.008693	21.839933	1.125936	113.000000	0.250000	0.000000	255.750000	0.000000
0.131540	23.095594	21.969658	1.083137	113.000000	0.250000	0.000000	255.750000	0.000000
0.132073	23.182481	22.099344	1.045775	113.000000	0.250000	0.000000	255.750000	0.000000
0.132573	23.275068	22.229293	1.002519	113.000000	0.250000	0.000000	255.750000	0.000000
